date,prcp,RH,tmax,tmin,vp,discharge
2009/4/28,0,70,266,130,9860,425
2009/4/29,0,67,258,114,9865,389
2009/4/30,0,74,234,119,9860,313
2009/5/1,37,83,219,151,9891,295
2009/5/2,0,66,286,130,9903,224
2009/5/3,19,60,283,125,9886,215
2009/5/4,0,68,270,132,9842,318
2009/5/5,0,66,272,187,9831,278
2009/5/6,0,64,283,152,9836,316
2009/5/7,0,60,304,130,9785,521
2009/5/8,0,69,283,186,9757,655
2009/5/9,32700,68,319,216,9725,729
2009/5/10,118,72,284,200,9755,599
2009/5/11,288,90,201,155,9813,961
2009/5/12,8,85,248,161,9862,1650
2009/5/13,30,84,231,182,9849,1810
2009/5/14,97,92,190,170,9820,1620
2009/5/15,243,87,175,138,9827,3030
2009/5/16,0,74,294,150,9821,3010
2009/5/17,0,69,281,154,9865,2040
2009/5/18,0,70,277,161,9842,1650
2009/5/19,0,65,282,139,9804,1290
2009/5/20,0,62,309,136,9772,1440
2009/5/21,0,66,313,154,9797,1460
2009/5/22,120,66,269,151,9868,1430
2009/5/23,8,70,266,126,9878,1560
2009/5/24,18,77,221,137,9849,1650
2009/5/25,32700,74,262,158,9833,1620
2009/5/26,32700,78,212,166,9860,1620
2009/5/27,483,93,173,155,9821,1710
2009/5/28,70,92,195,155,9884,1900
2009/5/29,0,77,264,159,9889,1670
2009/5/30,0,77,300,166,9846,1670
2009/5/31,0,68,311,174,9800,1600
2009/6/1,0,76,277,161,9753,1590
2009/6/2,0,68,322,169,9722,1560
2009/6/3,0,68,358,177,9726,1550
2009/6/4,0,54,346,167,9722,1360
2009/6/5,0,64,376,181,9711,769
2009/6/6,0,65,308,215,9716,625
2009/6/7,2,78,256,212,9742,656
2009/6/8,211,86,278,197,9747,829
2009/6/9,32700,86,283,197,9778,994
2009/6/10,0,64,339,173,9794,1050
2009/6/11,32700,73,272,179,9767,863
2009/6/12,0,64,343,179,9746,728
2009/6/13,0,64,357,188,9762,569
2009/6/14,0,66,361,215,9764,368
2009/6/15,0,67,343,217,9767,497
2009/6/16,0,67,344,240,9769,560
2009/6/17,10,79,296,224,9762,617
2009/6/18,32700,87,254,225,9737,624
2009/6/19,32700,70,289,236,9735,284
2009/6/20,14,76,301,198,9760,347
2009/6/21,0,67,356,186,9722,486
2009/6/22,0,55,392,233,9736,523
2009/6/23,0,70,322,218,9761,344
2009/6/24,0,66,368,187,9746,299
2009/6/25,0,53,390,220,9725,332
2009/6/26,0,57,381,227,9725,261
2009/6/27,102,69,374,247,9723,341
2009/6/28,29,89,279,213,9750,413
2009/6/29,0,83,293,196,9748,325
2009/6/30,32700,65,367,218,9749,302
2009/7/1,0,62,388,195,9752,244
2009/7/2,0,66,344,229,9756,235
2009/7/3,0,60,361,203,9755,169
2009/7/4,0,56,344,204,9747,264
2009/7/5,3,76,309,236,9760,566
2009/7/6,0,68,375,237,9751,643
2009/7/7,37,73,347,241,9739,517
2009/7/8,1,71,364,262,9699,357
2009/7/9,286,90,328,234,9751,447
2009/7/10,117,94,262,235,9758,671
2009/7/11,579,95,246,215,9768,1250
2009/7/12,130,95,243,210,9777,2270
2009/7/13,14,91,292,209,9752,2340
2009/7/14,0,80,344,226,9742,2000
2009/7/15,0,88,295,247,9747,1620
2009/7/16,32700,81,352,253,9717,1500
2009/7/17,0,78,374,261,9700,1460
2009/7/18,0,73,378,255,9725,1510
2009/7/19,76,86,330,269,9744,1480
2009/7/20,32700,78,369,273,9737,1500
2009/7/21,68,79,365,264,9734,1500
2009/7/22,274,90,326,254,9718,1470
2009/7/23,6,80,347,243,9712,1510
2009/7/24,0,77,368,232,9719,1470
2009/7/25,0,80,312,259,9754,1330
2009/7/26,1,79,281,234,9780,1170
2009/7/27,8,77,320,219,9755,651
2009/7/28,0,69,331,206,9745,734
2009/7/29,0,77,323,219,9761,473
2009/7/30,0,74,318,244,9756,426
2009/7/31,148,92,288,233,9787,711
2009/8/1,93,94,251,225,9783,1020
2009/8/2,17,88,280,228,9761,2030
2009/8/3,371,96,255,211,9769,2420
2009/8/4,105,97,234,205,9784,3520
2009/8/5,18,89,281,213,9777,4410
2009/8/6,0,80,328,212,9783,3040
2009/8/7,0,77,324,238,9787,1650
2009/8/8,0,81,321,237,9776,1540
2009/8/9,26,81,334,243,9769,1510
2009/8/10,207,79,323,235,9783,1520
2009/8/11,2,86,282,221,9801,1490
2009/8/12,0,78,334,213,9788,1490
2009/8/13,0,71,363,198,9775,1460
2009/8/14,0,73,350,186,9783,1470
2009/8/15,0,73,353,216,9785,1460
2009/8/16,6,79,328,248,9787,1440
2009/8/17,2,81,333,251,9783,1570
2009/8/18,24,89,284,249,9787,1710
2009/8/19,32700,78,312,240,9796,1480
2009/8/20,0,84,283,224,9789,1720
2009/8/21,2,91,275,239,9770,1590
2009/8/22,8,93,265,230,9796,1600
2009/8/23,2,86,275,214,9837,2210
2009/8/24,0,82,309,232,9831,2250
2009/8/25,0,82,334,245,9798,1760
2009/8/26,0,71,349,246,9778,1600
2009/8/27,0,75,313,216,9794,1780
2009/8/28,50,93,252,223,9804,1500
2009/8/29,367,95,240,177,9864,2820
2009/8/30,1,80,277,161,9884,3570
2009/8/31,0,80,301,165,9860,2000
2009/9/1,0,74,297,157,9845,1640
2009/9/2,0,79,290,170,9838,1510
2009/9/3,0,80,296,188,9820,1500
2009/9/4,0,76,322,214,9787,1510
2009/9/5,0,79,335,228,9759,1560
2009/9/6,0,78,345,250,9762,1530
2009/9/7,32700,89,296,214,9807,1530
2009/9/8,1,90,215,182,9853,1570
2009/9/9,3,89,194,171,9865,1510
2009/9/10,1,84,233,167,9839,1370
2009/9/11,1,88,253,188,9834,1420
2009/9/12,32700,87,248,206,9858,1470
2009/9/13,22,88,210,164,9872,1430
2009/9/14,56,94,188,167,9880,1460
2009/9/15,4,89,257,157,9857,1670
2009/9/16,32700,85,250,189,9846,1660
2009/9/17,7,91,250,189,9832,1520
2009/9/18,43,96,223,206,9836,1450
2009/9/19,266,97,215,203,9831,1490
2009/9/20,30,84,203,162,9882,1780
2009/9/21,0,76,276,117,9898,1820
2009/9/22,0,76,286,122,9868,1750
2009/9/23,0,79,276,124,9849,1530
2009/9/24,2,90,234,178,9865,1320
2009/9/25,0,84,266,159,9878,1360
2009/9/26,79,95,217,191,9886,1430
2009/9/27,0,84,292,180,9869,1430
2009/9/28,32700,83,283,170,9883,1360
2009/9/29,0,82,280,168,9895,1360
2009/9/30,0,81,282,159,9900,1330
2009/10/1,0,80,311,166,9881,1350
2009/10/2,0,77,296,164,9885,1330
2009/10/3,0,78,297,135,9866,942
2009/10/4,0,76,315,170,9875,672
2009/10/5,0,72,294,150,9876,578
2009/10/6,0,81,262,161,9875,851
2009/10/7,60,92,219,166,9889,845
2009/10/8,26,96,177,162,9875,571
2009/10/9,71,89,198,165,9879,599
2009/10/10,9,95,172,155,9917,475
2009/10/11,14,95,164,153,9932,689
2009/10/12,11,94,172,149,9930,891
2009/10/13,0,87,229,148,9934,725
2009/10/14,0,81,245,143,9940,555
2009/10/15,0,83,267,107,9903,378
2009/10/16,0,76,281,135,9876,268
2009/10/17,0,81,265,85,9851,274
2009/10/18,25,91,221,140,9850,308
2009/10/19,0,83,220,114,9881,327
2009/10/20,0,82,260,103,9893,288
2009/10/21,0,84,220,133,9913,350
2009/10/22,0,77,276,121,9907,316
2009/10/23,0,73,278,94,9876,264
2009/10/24,0,78,215,130,9867,262
2009/10/25,0,75,261,129,9884,213
2009/10/26,13,92,181,144,9903,99.2
2009/10/27,0,81,233,144,9889,78.2
2009/10/28,0,79,259,119,9882,121
2009/10/29,0,83,238,160,9880,104
2009/10/30,0,88,217,152,9881,98.5
2009/10/31,140,85,195,134,9934,116
2009/11/1,0,85,224,100,9993,185
2009/11/2,0,38,144,58,10105,207
2009/11/3,0,73,121,13,10021,185
2009/11/4,0,78,217,63,9960,154
2009/11/5,0,82,246,67,9919,211
2009/11/6,0,89,186,81,9852,71.6
2009/11/7,3,84,264,118,9812,320
2009/11/8,0,84,251,111,9815,251
2009/11/9,32700,92,163,128,9832,129
2009/11/10,37,89,128,48,9882,138
2009/11/11,244,93,49,9,9947,321
2009/11/12,80,97,55,5,10009,586
2009/11/13,0,89,89,14,9970,617
2009/11/14,0,77,119,54,9938,863
2009/11/15,66,82,84,9,9990,810
2009/11/16,67,93,10,-2,10065,940
2009/11/17,0,85,61,-13,10078,1130
2009/11/18,0,89,64,16,10024,902
2009/11/19,0,87,70,1,10044,779
2009/11/20,0,75,128,2,10068,654
2009/11/21,0,81,136,-11,10012,683
2009/11/22,0,82,169,-11,9934,572
2009/11/23,0,83,165,-1,9893,625
2009/11/24,0,86,172,16,9886,665
2009/11/25,0,83,161,41,9907,541
2009/11/26,1,91,103,39,9916,558
2009/11/27,96,95,87,55,9977,636
2009/11/28,98,94,55,7,10013,596
2009/11/29,32700,93,63,31,10004,590
2009/11/30,0,87,143,21,9993,458
2009/12/1,0,83,144,11,9970,454
2009/12/2,32700,69,166,54,9995,551
2009/12/3,0,73,129,-17,9977,682
2009/12/4,0,68,162,-2,9937,773
2009/12/5,0,71,123,-15,9938,568
2009/12/6,0,76,93,35,9915,632
2009/12/7,4,93,69,52,9951,624
2009/12/8,3,89,104,50,9943,597
2009/12/9,0,85,93,64,9923,508
2009/12/10,0,84,96,64,9873,450
2009/12/11,0,77,128,71,9915,429
2009/12/12,1,70,94,22,9974,492
2009/12/13,0,83,101,3,9966,267
2009/12/14,51,92,46,12,9975,471
2009/12/15,9,91,40,11,10020,204
2009/12/16,0,82,79,24,10015,146
2009/12/17,0,88,90,-14,9997,147
2009/12/18,0,83,87,10,10034,131
2009/12/19,0,80,92,5,10040,338
2009/12/20,0,78,103,-5,10030,296
2009/12/21,0,75,105,-19,9966,118
2009/12/22,0,81,149,-28,9897,454
2009/12/23,0,85,123,-1,9896,376
2009/12/24,0,74,138,4,9910,224
2009/12/25,0,61,124,-7,9953,477
2009/12/26,0,59,70,-16,9934,401
2009/12/27,0,37,93,-17,9978,253
2009/12/28,0,68,70,-48,9890,241
2009/12/29,0,70,154,-37,9878,249
2009/12/30,0,71,117,-33,9933,331
2009/12/31,0,68,93,-39,9948,370
